time,L_FA_w,L_FA_x,L_FA_y,L_FA_z,R_FA_w,R_FA_x,R_FA_y,R_FA_z,CHEST_w,CHEST_x,CHEST_y,CHEST_z,event
331.347486,-0.590436,0.012612,0.756920,0.279819,
331.363104,-0.590436,0.012612,0.756920,0.279819,
331.370887,-0.592917,0.012522,0.754505,0.281097,
331.378244,-0.598478,0.012316,0.749069,0.283845,
331.385451,-0.598478,0.012316,0.749069,0.283845,
331.400324,-0.598478,0.012316,0.749069,0.283845,
331.417133,-0.606176,0.012026,0.741343,0.287779,
331.431683,-0.606176,0.012026,0.741343,0.287779,
331.447105,-0.608855,0.011926,0.738634,0.289091,
331.456275,-0.614349,0.011716,0.732955,0.291917,
331.463367,-0.616786,0.011624,0.730416,0.293142,
331.470486,-0.616786,0.011624,0.730416,0.293142,
331.478178,-0.616786,0.011624,0.730416,0.293142,
331.499950,-0.616786,0.011624,0.730416,0.293142,
331.507285,-0.616786,0.011624,0.730416,0.293142,
331.514351,-0.616786,0.011624,0.730416,0.293142,
331.521479,-0.616786,0.011624,0.730416,0.293142,
331.528591,-0.616786,0.011624,0.730416,0.293142,
331.535549,-0.616786,0.011624,0.730416,0.293142,
331.553374,-0.616786,0.011624,0.730416,0.293142,
331.567089,-0.622413,0.011415,0.724468,0.296003,
331.585686,-0.645643,0.010506,0.698781,0.307799,
331.600065,-0.652556,0.010225,0.690757,0.311321,
331.610990,-0.654977,0.010126,0.687912,0.312537,
331.634924,-0.660076,0.009915,0.681789,0.315222,
331.642189,-0.662336,0.009823,0.679064,0.316364,
331.649330,-0.662336,0.009823,0.679064,0.316364,
331.657191,-0.662336,0.009823,0.679064,0.316364,
331.664240,-0.662336,0.009823,0.679064,0.316364,
331.680031,-0.662336,0.009823,0.679064,0.316364,
331.687213,-0.662336,0.009823,0.679064,0.316364,
331.694331,-0.662336,0.009823,0.679064,0.316364,
331.701454,-0.662336,0.009823,0.679064,0.316364,
331.715395,-0.662336,0.009823,0.679064,0.316364,
331.733098,-0.662336,0.009823,0.679064,0.316364,
331.747550,-0.662336,0.009823,0.679064,0.316364,
331.768395,-0.662336,0.009823,0.679064,0.316364,
331.775587,-0.662336,0.009823,0.679064,0.316364,
331.782740,-0.662336,0.009823,0.679064,0.316364,
331.789905,-0.694094,0.008273,0.638342,0.332692,
331.796955,-0.701160,0.007844,0.628605,0.336406,
331.817369,-0.701482,0.007825,0.628155,0.336576,
331.828207,-0.703492,0.007725,0.625356,0.337592,
331.835870,-0.707950,0.007515,0.619014,0.339958,
331.843139,-0.707950,0.007515,0.619014,0.339958,
331.850148,-0.707950,0.007515,0.619014,0.339958,
331.857319,-0.709922,0.007423,0.616182,0.340993,
331.864340,-0.709922,0.007423,0.616182,0.340993,
331.887994,-0.709922,0.007423,0.616182,0.340993,
331.896609,-0.709922,0.007423,0.616182,0.340993,
